food_id,food_name,arabic_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,cholesterol_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,zinc_mg,phosphorus_mg,water_g,is_vegan,is_vegetarian,is_halal,glycemic_index,meal_type,country
4902,Milk (Grilled),,Dairy,International,180,223.6,12.4,12.3,12.2,6.6,4.2,187,823,28,5.6,12,98,570,20.1,11.4,3.22,3.69,437,58.6,false,true,true,82,Snack,India
4903,Lettuce (With Sauce),,Vegetable,International,80,30.8,1.4,5.6,0.3,1.8,1.4,466,685,286,3.8,147,0,736,44.6,9.5,1.38,1.49,514,29.9,true,true,true,57,Dinner,Japan
4904,Brown Rice (Steamed),,Grains,International,100,200.5,5.6,36.9,1.8,1.2,10.4,48,1123,448,5.9,171,0,617,113.3,2.8,1.74,1.34,470,46.2,true,true,true,29,Snack,USA
4905,Pasta (Roasted),,Grains,International,50,85.6,3.3,15.4,0.9,1.6,3.3,753,801,148,9.6,111,0,439,139.3,0.2,7.78,2.75,328,51.7,true,true,true,56,Breakfast,Japan
4906,Turkey (High Protein),,Protein,International,120,284.4,32.6,1.3,12.4,3.4,12.9,378,676,291,6.8,32,342,476,117.2,3.7,2.71,6.98,530,47.1,false,false,true,88,Snack,Italy
4907,Bulgur (Boiled),,Grains,International,300,581.5,17.5,106.6,5.5,1.7,4.4,120,441,108,3.7,141,0,1065,118.4,6.2,5.25,5.98,94,82.3,true,true,true,48,Breakfast,Mexico
4908,Orange (Organic),,Fruit,International,250,166.2,2.3,34.6,1.1,11.4,17.9,137,695,318,3.9,52,0,770,144.2,2.9,1.44,5.18,292,53.2,true,true,true,28,Dinner,France
4909,Greek Yogurt (With Rice),,Dairy,International,100,117.9,8.9,5.7,5.3,4.7,16.0,497,93,393,0.4,120,382,1075,127.4,3.2,7.69,5.12,390,61.5,false,true,true,39,Dinner,Turkey
4910,Cheddar Cheese (Cooked),,Dairy,International,180,187.8,14.1,9.6,12.0,9.4,17.5,1118,957,124,4.4,89,305,1395,95.3,1.3,3.34,2.59,620,78.0,false,true,true,30,Snack,Mexico
4911,Taameya (Restaurant Style),,Egyptian,Egyptian,75,178.5,6.4,14.6,6.0,10.8,6.4,136,578,420,8.9,179,328,426,73.9,6.4,4.7,4.16,584,51.9,false,false,true,25,Dinner,Egypt
4912,Hazelnuts (High Protein),,Nuts,International,250,1388.2,46.2,45.9,111.9,2.6,11.5,1094,418,497,1.3,38,250,1381,123.7,11.7,6.01,3.54,418,20.3,true,true,true,73,Breakfast,USA
4913,Mozzarella (Fried),,Dairy,International,120,159.5,9.6,7.9,6.2,1.9,4.8,741,681,286,4.4,112,238,444,59.6,9.7,6.96,5.61,179,39.8,false,true,true,94,Breakfast,France
4914,Whole Wheat Bread (Roasted),,Grains,International,80,153.0,4.3,29.2,1.7,8.9,8.9,531,420,16,5.8,165,0,1025,18.7,7.0,1.93,1.36,388,76.1,true,true,true,74,Breakfast,USA
4915,Mozzarella (High Protein),,Dairy,International,150,195.3,12.0,9.7,10.3,9.8,11.8,636,1141,165,4.3,19,395,1087,35.2,0.9,3.55,2.23,36,32.2,false,true,true,92,Dinner,India
4916,Whole Wheat Bread (Fresh),,Grains,International,150,271.3,10.0,58.6,3.2,5.7,19.0,1053,198,86,9.4,5,0,1043,34.7,3.9,0.86,7.03,391,43.6,true,true,true,21,Dinner,Mexico
4917,Shrimp (Grilled),,Protein,International,250,537.8,63.1,2.2,27.7,10.1,19.9,155,983,78,9.7,9,384,1281,44.5,1.7,6.26,2.14,637,22.9,false,false,true,61,Breakfast,India
4918,Mozzarella (High Protein),,Dairy,International,200,230.7,15.8,12.4,12.4,4.4,18.0,1060,569,491,4.6,103,136,241,114.8,5.3,4.74,7.96,103,56.1,false,true,true,89,Breakfast,India
4919,Tomato (Baked),,Vegetable,International,50,15.2,0.9,3.6,0.2,0.6,4.6,896,689,334,8.0,241,0,1183,95.8,10.4,2.43,1.1,152,61.5,true,true,true,43,Snack,Turkey
4920,Pistachios (High Protein),,Nuts,International,50,292.3,8.7,9.8,27.0,8.8,8.6,5,745,110,3.5,211,152,243,103.5,1.8,5.28,3.09,194,68.8,true,true,true,76,Breakfast,USA
4921,Taameya (Fresh),,Egyptian,Egyptian,50,122.9,4.8,10.2,4.3,2.3,0.4,756,397,166,7.3,104,282,879,146.7,3.1,0.81,7.2,237,51.7,false,false,true,90,Dinner,Egypt
4922,Cottage Cheese (Raw),,Dairy,International,90,122.8,6.4,5.8,5.9,2.4,4.5,267,1032,380,1.2,161,152,379,130.1,7.4,3.54,6.76,432,44.5,false,true,true,30,Breakfast,Turkey
4923,Kiwi (Steamed),,Fruit,International,100,56.8,1.1,16.1,0.4,8.3,19.7,667,607,60,2.3,15,0,769,53.6,10.5,1.57,2.5,387,37.4,true,true,true,29,Snack,Japan
4924,Mozzarella (Steamed),,Dairy,International,100,112.8,7.0,6.0,6.9,3.3,6.7,18,1098,381,7.5,219,278,1343,139.5,10.4,1.15,1.78,290,57.8,false,true,true,49,Snack,France
4925,Plum (Low Fat),,Fruit,International,75,39.5,0.8,10.2,0.3,5.5,2.4,1042,464,116,6.6,153,0,592,50.3,5.9,4.64,5.76,538,53.7,true,true,true,89,Breakfast,Italy
4926,Basbousa (Spicy),,Egyptian,Egyptian,250,578.3,22.0,63.1,22.4,7.8,3.2,935,948,188,8.2,117,215,387,135.0,9.6,7.06,7.23,58,88.3,false,false,true,50,Breakfast,Egypt
4927,Bulgur (High Protein),,Grains,International,80,155.2,4.7,31.5,1.6,10.3,13.6,1063,216,469,4.8,234,0,1,119.2,7.1,1.62,5.29,680,29.3,true,true,true,84,Snack,Japan
4928,Alexandrian Liver (Premium),,Egyptian,Egyptian,50,125.8,5.1,10.9,4.5,8.5,8.4,667,69,380,6.3,184,328,1393,108.2,5.1,0.28,6.31,563,77.8,false,false,true,80,Breakfast,Egypt
4929,Dates (With Sauce),,Fruit,International,180,118.2,1.6,27.7,0.7,7.1,0.3,229,948,448,2.9,188,0,985,106.4,9.3,4.1,2.12,528,68.8,true,true,true,65,Breakfast,Italy
4930,Sugar Cane Juice (Low Fat),,Egyptian,Egyptian,80,159.6,7.6,15.9,7.2,9.1,16.7,967,528,379,2.2,47,223,1249,143.1,1.2,7.31,6.64,464,59.9,false,false,true,39,Snack,Egypt
4931,Lamb (With Sauce),,Protein,International,100,199.8,27.2,0.9,10.8,10.4,17.9,1036,652,74,2.1,87,51,1036,96.0,8.4,5.79,4.76,162,69.1,false,false,true,43,Breakfast,Turkey
4932,Quinoa (With Rice),,Grains,International,90,159.1,5.6,33.4,2.0,3.7,17.7,213,1095,23,3.0,186,0,651,102.4,11.2,5.83,0.45,218,81.3,true,true,true,32,Breakfast,France
4933,Whole Wheat Bread (Boiled),,Grains,International,80,159.5,5.2,24.8,1.4,2.2,16.0,435,377,401,6.2,67,0,1241,56.8,1.4,4.21,6.69,560,33.1,true,true,true,49,Breakfast,Japan
4934,Brown Rice (Restaurant Style),,Grains,International,75,132.7,3.9,25.2,1.4,6.5,7.9,1052,1182,231,4.9,72,0,1282,147.6,9.5,0.4,2.22,490,38.7,true,true,true,88,Dinner,USA
4935,Milk (Steamed),,Dairy,International,80,104.4,6.8,4.9,4.8,11.6,11.2,791,1170,328,3.3,71,153,606,62.7,3.6,2.35,1.31,150,74.9,false,true,true,23,Dinner,India
4936,Radish (With Rice),,Vegetable,International,90,29.6,1.5,6.6,0.3,7.4,18.1,1169,602,182,2.3,33,0,647,43.2,9.3,4.74,7.85,421,77.9,true,true,true,68,Lunch,Mexico
4937,Whole Wheat Bread (Restaurant Style),,Grains,International,180,333.4,9.8,68.3,3.6,0.8,8.9,49,488,200,5.9,71,0,261,96.1,4.7,4.39,1.6,119,88.9,true,true,true,21,Lunch,USA
4938,Apple (Raw),,Fruit,International,250,142.9,2.3,36.4,0.9,4.2,4.0,1169,908,328,8.7,209,0,578,20.1,10.9,1.07,6.29,536,27.4,true,true,true,34,Dinner,India
4939,Grilled Kofta (Low Fat),,Egyptian,Egyptian,75,151.2,8.5,14.6,6.9,11.8,17.0,716,1141,473,4.1,229,293,396,12.8,10.1,7.01,4.43,162,88.3,false,false,true,78,Lunch,Egypt
4940,Hazelnuts (Roasted),,Nuts,International,150,857.5,27.6,28.7,73.8,9.8,9.7,150,946,49,7.9,194,336,246,107.1,6.5,5.51,1.36,182,58.9,true,true,true,88,Dinner,USA
4941,Sugar Cane Juice (Cooked),,Egyptian,Egyptian,180,393.4,19.7,39.1,14.8,7.9,6.9,956,1043,464,4.2,110,95,742,36.4,2.5,6.3,6.99,186,67.9,false,false,true,74,Snack,Egypt
4942,Okra (Organic),,Vegetable,International,150,49.0,3.0,10.1,0.5,6.8,0.9,732,206,313,7.1,91,0,1131,38.7,8.2,4.93,7.13,161,66.4,true,true,true,53,Snack,USA
4943,Mango (Baked),,Fruit,International,80,48.9,0.7,12.2,0.3,9.5,18.5,273,69,421,1.4,167,0,846,31.4,10.2,3.1,3.53,308,54.1,true,true,true,55,Lunch,Mexico
4944,Egyptian Lentil Soup (Homemade),,Egyptian,Egyptian,75,165.8,8.5,14.7,7.1,5.3,12.4,703,598,59,2.1,97,114,838,35.0,2.6,7.41,6.43,606,45.5,false,false,true,75,Breakfast,Egypt
4945,Hazelnuts (Premium),,Nuts,International,250,1387.4,46.7,49.2,111.4,8.2,13.0,187,743,410,8.1,116,303,645,10.0,6.4,2.9,4.34,575,58.7,true,true,true,52,Lunch,Mexico
4946,Sugar Cane Juice (Roasted),,Egyptian,Egyptian,200,437.7,21.1,47.8,16.5,5.8,7.9,404,135,167,8.0,113,272,693,11.1,0.0,4.76,1.28,543,47.9,false,false,true,40,Lunch,Egypt
4947,Besara (Baked),,Egyptian,Egyptian,75,170.0,7.6,16.5,6.7,7.3,15.7,1005,343,31,9.7,69,372,187,90.3,4.7,4.19,0.72,428,43.7,false,false,true,49,Breakfast,Egypt
4948,Papaya (With Rice),,Fruit,International,300,166.8,3.0,40.6,1.4,4.9,11.4,185,286,186,4.3,133,0,744,49.1,11.0,1.21,6.24,468,42.5,true,true,true,65,Breakfast,Japan
4949,Pistachios (Low Fat),,Nuts,International,120,712.4,23.7,20.9,66.8,7.4,9.4,739,646,169,2.7,30,305,1221,23.6,10.3,3.23,5.0,593,64.6,true,true,true,73,Lunch,Italy
4950,Grapes (Traditional),,Fruit,International,90,53.7,1.0,11.9,0.4,9.2,11.6,651,253,213,8.8,122,0,300,66.3,4.7,3.94,6.02,237,37.1,true,true,true,51,Snack,Italy
4951,Grilled Kofta (Restaurant Style),,Egyptian,Egyptian,75,171.4,6.8,17.1,7.2,1.0,16.2,1185,1154,372,7.5,190,157,1222,60.0,3.1,1.66,3.58,318,47.5,false,false,true,90,Breakfast,Egypt
4952,Shrimp (Premium),,Protein,International,50,114.3,13.6,0.5,5.0,1.2,18.3,208,501,308,4.0,44,292,1135,114.6,2.4,5.16,7.56,452,91.8,false,false,true,22,Snack,France
4953,Chicken Breast (Restaurant Style),,Protein,International,150,330.8,31.0,1.3,16.3,9.1,10.5,395,446,132,9.0,94,375,449,133.8,9.1,1.22,4.88,92,37.4,false,false,true,26,Dinner,Mexico
4954,Renga (Fresh),,Egyptian,Egyptian,50,124.1,4.7,10.0,4.8,7.1,10.2,527,950,354,0.9,234,2,342,140.3,1.3,4.12,2.22,697,54.4,false,false,true,72,Breakfast,Egypt
4955,Lean Beef (Raw),,Protein,International,300,722.8,72.7,3.4,28.0,2.9,0.6,275,596,381,9.3,45,29,1162,71.2,9.2,3.12,5.55,257,94.4,false,false,true,64,Dinner,Turkey
4956,Whole Wheat Bread (Cooked),,Grains,International,75,139.2,3.9,24.0,1.4,8.3,16.4,347,830,418,1.9,54,0,1446,43.2,3.3,7.31,1.2,446,49.6,true,true,true,82,Lunch,Turkey
4957,Tilapia (Roasted),,Protein,International,180,371.4,38.6,1.8,15.3,5.2,18.2,687,459,400,1.3,144,359,1369,94.9,3.1,0.51,3.25,202,90.5,false,false,true,48,Snack,USA
4958,Milk (Restaurant Style),,Dairy,International,200,258.4,16.1,11.1,12.4,3.3,15.7,1004,405,387,10.0,76,103,533,103.8,6.1,5.26,5.63,371,61.0,false,true,true,20,Dinner,France
4959,Cheddar Cheese (Organic),,Dairy,International,150,181.1,12.6,9.5,9.7,4.3,18.9,211,549,480,1.8,176,125,1197,66.0,0.9,6.72,5.19,143,33.6,false,true,true,46,Lunch,Japan
4960,Shrimp (Fried),,Protein,International,80,185.1,21.5,0.9,7.9,9.6,2.6,783,200,489,7.5,220,92,1330,18.4,3.4,2.09,0.51,567,88.7,false,false,true,89,Lunch,Italy
4961,Hazelnuts (Organic),,Nuts,International,250,1338.4,44.8,41.0,106.6,2.2,14.8,398,333,159,9.2,52,381,951,40.6,10.5,3.68,6.29,119,65.1,true,true,true,26,Dinner,USA
4962,Konafa (High Protein),,Egyptian,Egyptian,100,215.6,11.4,21.8,8.7,4.7,7.8,726,943,23,7.3,131,207,1319,4.5,5.4,7.46,0.15,177,43.0,false,false,true,68,Lunch,Egypt
4963,Labneh (Fried),,Dairy,International,80,87.7,5.9,4.9,4.9,6.3,0.8,348,1192,402,7.5,207,185,1412,109.3,4.8,1.96,3.39,600,87.4,false,true,true,81,Breakfast,Japan
4964,Cashews (Restaurant Style),,Nuts,International,250,1714.9,46.0,40.0,118.7,9.1,7.7,614,674,83,3.2,193,276,1003,121.7,11.8,7.99,2.92,408,72.8,true,true,true,57,Lunch,Turkey
4965,Egg (With Vegetables),,Protein,International,100,238.5,21.5,1.0,8.7,6.5,9.0,475,163,167,3.2,94,81,772,35.6,10.6,0.46,6.84,557,68.8,false,true,true,30,Breakfast,USA
4966,Oats (Traditional),,Grains,International,300,582.5,16.9,99.9,6.3,8.5,8.5,1042,981,110,8.6,18,0,382,48.1,11.8,6.25,2.73,208,66.6,true,true,true,45,Breakfast,Italy
4967,Grapes (Baked),,Fruit,International,90,48.0,1.0,12.0,0.3,11.4,11.2,601,989,430,3.1,216,0,1394,106.8,8.5,5.73,6.92,96,66.8,true,true,true,83,Lunch,USA
4968,Tilapia (Baked),,Protein,International,250,499.9,53.3,2.2,27.9,1.7,16.5,203,409,10,0.6,127,56,718,145.7,0.5,3.56,1.89,614,65.6,false,false,true,29,Lunch,USA
4969,Garlic (Steamed),,Vegetable,International,120,37.7,2.4,7.2,0.4,8.0,12.3,750,718,174,8.6,241,0,1444,86.3,10.9,3.87,4.68,156,55.0,true,true,true,48,Breakfast,Turkey
4970,Salmon (High Protein),,Protein,International,75,170.6,20.3,0.7,7.3,8.2,11.1,942,555,392,7.9,81,218,589,10.8,8.1,6.08,1.58,253,50.9,false,false,true,77,Lunch,France
4971,Chicken Breast (Cooked),,Protein,International,250,548.9,64.7,2.5,24.5,5.9,15.4,1116,855,489,2.3,59,387,945,58.2,7.5,0.03,5.37,29,30.4,false,false,true,74,Dinner,Italy
4972,Feseekh (Restaurant Style),,Egyptian,Egyptian,250,590.7,26.5,47.5,19.5,1.2,4.3,1080,1180,442,4.1,220,150,410,37.1,1.4,3.29,3.0,108,52.2,false,false,true,22,Breakfast,Egypt
4973,Tomato (Low Fat),,Vegetable,International,150,46.1,3.2,11.9,0.4,5.7,13.1,972,1033,7,2.7,190,0,23,65.3,11.8,6.38,7.01,56,54.6,true,true,true,61,Breakfast,Turkey
4974,Lean Beef (Fried),,Protein,International,300,669.8,73.9,3.1,33.4,0.2,3.5,554,52,357,7.9,13,307,82,16.5,5.9,1.9,1.53,619,44.6,false,false,true,69,Snack,Mexico
4975,Konafa (Grilled),,Egyptian,Egyptian,50,120.5,5.4,11.5,3.8,3.0,4.4,720,500,105,7.5,170,253,985,49.1,2.1,2.99,5.0,518,24.9,false,false,true,73,Lunch,Egypt
4976,Cheddar Cheese (Raw),,Dairy,International,120,132.8,10.4,7.8,6.9,2.3,16.2,241,907,351,2.5,67,143,710,105.5,10.9,6.05,4.36,401,30.5,false,true,true,53,Snack,India
4977,Cucumber (Spicy),,Vegetable,International,80,26.0,1.7,6.2,0.2,0.5,2.2,444,971,415,2.2,197,0,546,69.9,5.7,4.54,6.04,601,95.0,true,true,true,49,Lunch,USA
4978,Konafa (Fried),,Egyptian,Egyptian,50,99.1,4.7,12.3,4.3,4.2,1.9,666,1104,371,9.4,208,211,670,92.5,2.9,4.08,2.35,698,62.0,false,false,true,56,Lunch,Egypt
4979,Milk (Fresh),,Dairy,International,90,92.7,7.4,5.5,5.8,11.1,14.4,885,518,483,2.7,153,248,1387,136.4,2.8,6.78,3.55,407,32.2,false,true,true,48,Breakfast,USA
4980,Koshari (Boiled),,Egyptian,Egyptian,150,375.3,17.2,30.7,14.1,9.4,19.1,31,181,493,6.5,208,190,872,62.5,0.1,7.33,5.55,242,37.3,false,false,true,90,Snack,Egypt
4981,Almonds (Roasted),,Nuts,International,80,433.6,16.5,12.5,44.6,10.0,15.9,586,232,63,4.8,176,347,982,114.1,4.3,0.21,2.48,163,86.8,true,true,true,65,Dinner,France
4982,Mango (Low Fat),,Fruit,International,50,30.3,0.5,8.1,0.2,11.9,0.7,569,481,425,6.8,7,0,456,90.4,10.1,5.08,7.59,597,30.8,true,true,true,33,Lunch,USA
4983,Pistachios (Fried),,Nuts,International,120,626.3,22.7,24.7,59.8,8.7,17.7,1031,1041,329,3.7,214,263,182,105.0,3.2,0.76,3.54,317,89.3,true,true,true,35,Snack,USA
4984,Egyptian Lentil Soup (Fresh),,Egyptian,Egyptian,120,300.6,11.8,28.0,12.0,8.0,15.9,700,1103,346,5.2,68,142,1277,39.9,9.6,3.2,7.63,565,92.1,false,false,true,23,Lunch,Egypt
4985,Turnip (Steamed),,Vegetable,International,250,81.0,5.4,19.4,0.7,11.0,3.4,71,286,258,0.2,140,0,1137,19.4,5.6,1.75,0.42,363,60.0,true,true,true,50,Breakfast,India
4986,Turkey (Raw),,Protein,International,250,453.7,56.4,2.4,23.7,2.2,3.0,769,1186,489,7.3,110,184,1173,139.4,10.9,6.62,7.6,23,66.9,false,false,true,51,Snack,Japan
4987,Feta (Grilled),,Dairy,International,200,271.6,18.0,11.0,12.4,9.0,2.8,965,1100,367,5.0,211,212,437,89.8,5.7,4.55,5.0,349,77.8,false,true,true,56,Dinner,France
4988,Mango (Fried),,Fruit,International,180,103.2,1.6,28.5,0.6,11.5,14.3,943,1008,80,7.4,95,0,13,32.2,0.9,5.75,3.61,256,39.0,true,true,true,48,Snack,France
4989,Pistachios (Homemade),,Nuts,International,180,1230.6,30.9,34.7,97.7,4.2,3.2,797,918,111,6.8,192,372,1225,58.9,2.7,2.3,0.72,117,75.3,true,true,true,38,Snack,USA
4990,Carrot (Premium),,Vegetable,International,100,33.2,2.2,7.8,0.3,5.8,10.2,1192,918,294,8.5,150,0,423,22.7,4.2,3.7,3.82,679,30.8,true,true,true,94,Breakfast,India
4991,Peanuts (Roasted),,Nuts,International,180,1156.3,40.8,33.5,101.9,7.1,13.1,337,507,115,6.3,206,338,1098,114.4,7.2,5.12,3.16,337,44.9,true,true,true,58,Breakfast,Mexico
4992,Whole Wheat Bread (Organic),,Grains,International,120,218.3,7.4,40.5,2.3,4.0,17.1,1188,537,170,8.0,219,0,1143,10.3,9.4,1.88,5.48,347,62.6,true,true,true,86,Dinner,India
4993,Cheddar Cheese (Cooked),,Dairy,International,80,102.0,6.2,4.4,4.7,4.2,17.2,573,1018,453,6.9,8,389,578,70.6,1.1,3.84,7.37,186,70.0,false,true,true,77,Dinner,India
4994,Hazelnuts (Steamed),,Nuts,International,90,612.5,19.3,14.0,46.3,1.5,12.2,457,1119,427,8.5,119,146,989,62.1,0.8,2.42,4.14,571,85.3,true,true,true,28,Dinner,Turkey
4995,Labneh (Roasted),,Dairy,International,150,170.9,13.1,8.6,9.9,1.7,3.3,486,362,9,8.4,13,170,472,82.7,8.6,2.23,1.64,473,27.7,false,true,true,32,Dinner,Mexico
4996,Shrimp (Spicy),,Protein,International,50,99.7,11.3,0.5,4.6,11.8,5.2,527,1106,453,9.4,232,156,779,82.1,7.8,5.8,4.63,135,33.1,false,false,true,50,Lunch,France
4997,Pistachios (Fried),,Nuts,International,250,1286.7,43.8,41.3,123.9,5.4,4.6,597,524,285,9.3,187,2,238,63.1,0.2,5.81,6.72,207,80.2,true,true,true,87,Snack,Italy
4998,Feta (Fried),,Dairy,International,75,94.0,5.9,4.8,4.7,9.5,10.4,804,167,222,5.4,62,208,827,123.1,1.0,2.17,5.73,392,25.2,false,true,true,47,Dinner,Turkey
4999,Spinach (Baked),,Vegetable,International,80,27.4,1.7,6.2,0.2,2.6,10.9,870,939,358,1.2,185,0,149,62.5,1.4,6.53,3.59,288,37.0,true,true,true,52,Dinner,Turkey
5000,Konafa (Premium),,Egyptian,Egyptian,300,681.1,32.9,74.0,30.3,4.6,17.0,474,1127,299,1.4,69,156,1033,146.4,3.6,4.21,6.63,685,93.6,false,false,true,29,Snack,Egypt
5001,Barley (Homemade),,Grains,International,250,506.2,14.0,95.5,5.6,0.9,14.0,1069,470,151,6.3,97,0,28,64.7,11.6,4.25,2.06,362,55.0,true,true,true,87,Breakfast,Italy
5002,Walnuts (Roasted),,Nuts,International,180,1150.4,32.6,29.4,83.8,2.6,19.9,619,687,189,9.9,58,140,80,72.6,2.8,1.83,3.83,452,58.0,true,true,true,91,Dinner,Mexico
5003,Lean Beef (With Vegetables),,Protein,International,300,668.4,80.7,3.0,29.3,0.4,12.8,1138,757,321,5.8,188,345,513,15.1,7.9,5.71,3.48,286,76.2,false,false,true,84,Breakfast,Italy
5004,Sardines (Homemade),,Protein,International,150,273.6,39.6,1.7,15.8,3.0,2.7,724,372,482,5.5,197,68,1479,33.9,3.2,1.93,0.19,686,42.3,false,false,true,80,Dinner,Mexico
5005,Watermelon (Grilled),,Fruit,International,250,164.0,2.6,33.3,0.9,9.3,12.0,23,335,170,2.4,233,0,275,76.6,5.7,4.57,5.52,233,39.4,true,true,true,73,Snack,Italy
5006,Shrimp (Spicy),,Protein,International,250,552.4,64.1,2.5,25.3,5.0,0.6,1114,447,55,7.9,162,30,697,64.0,11.9,5.97,2.64,666,73.8,false,false,true,68,Breakfast,Japan
5007,Tuna (With Sauce),,Protein,International,180,342.6,45.7,2.1,17.8,8.2,3.5,932,1185,434,9.4,151,379,405,29.8,9.6,7.5,4.05,98,61.3,false,false,true,44,Dinner,France
5008,Mahshi Kousa (Restaurant Style),,Egyptian,Egyptian,180,389.0,16.8,39.7,16.5,4.7,7.0,336,119,100,8.6,5,348,767,118.4,5.8,7.61,0.43,108,37.6,false,false,true,87,Breakfast,Egypt
5009,Mozzarella (Organic),,Dairy,International,90,99.9,7.5,6.2,5.0,8.3,19.2,291,537,13,8.5,147,123,933,72.6,8.4,7.19,1.66,381,48.2,false,true,true,57,Snack,USA
5010,Mombar (Cooked),,Egyptian,Egyptian,150,318.9,15.9,34.2,14.1,5.0,14.2,864,742,404,3.9,143,348,136,92.4,7.5,4.06,1.32,127,35.2,false,false,true,83,Snack,Egypt
5011,Cauliflower (With Rice),,Vegetable,International,250,79.6,5.6,15.8,0.7,5.6,8.6,940,1022,446,8.1,55,0,330,11.2,8.0,4.49,3.78,527,93.8,true,true,true,92,Lunch,Japan
5012,Mahshi Warak Enab (Spicy),,Egyptian,Egyptian,90,195.8,7.9,19.1,7.2,1.1,11.3,633,369,381,6.9,196,377,1009,61.6,5.8,5.38,3.82,663,28.1,false,false,true,94,Snack,Egypt
5013,Cashews (With Vegetables),,Nuts,International,150,1015.9,27.8,25.9,84.6,10.7,9.4,659,1075,487,3.3,228,254,1282,69.3,4.3,6.58,7.49,160,94.3,true,true,true,30,Lunch,USA
5014,Watermelon (Low Fat),,Fruit,International,150,87.4,1.4,22.3,0.5,1.3,4.4,436,522,196,6.6,21,0,1257,53.6,5.9,1.88,7.16,625,28.3,true,true,true,60,Snack,Italy
5015,Orange (Spicy),,Fruit,International,180,97.6,1.9,23.6,0.7,11.4,0.3,232,519,132,1.4,151,0,278,0.0,2.1,0.1,2.47,199,83.7,true,true,true,59,Dinner,Japan
5016,Grapes (Baked),,Fruit,International,75,46.4,0.8,10.4,0.3,5.3,7.6,849,210,338,9.1,223,0,1424,94.8,7.6,5.86,6.84,643,36.6,true,true,true,62,Snack,Mexico
5017,Milk (Baked),,Dairy,International,200,258.1,13.9,13.0,10.6,0.7,3.7,1037,1026,433,6.1,237,65,165,64.1,4.4,4.04,5.54,460,66.3,false,true,true,74,Lunch,USA
5018,Peanuts (With Vegetables),,Nuts,International,200,1341.7,35.2,31.3,87.8,8.0,16.7,1191,653,152,2.9,136,371,1464,23.6,11.5,1.09,5.12,390,24.3,true,true,true,47,Lunch,France
5019,Alexandrian Liver (Baked),,Egyptian,Egyptian,100,216.1,11.1,23.0,8.5,0.6,5.1,506,119,256,7.1,27,175,155,55.5,4.4,7.94,5.03,571,22.8,false,false,true,20,Breakfast,Egypt
5020,Egg (Restaurant Style),,Protein,International,80,175.6,20.1,0.8,7.3,7.6,2.0,389,742,458,0.9,77,119,1178,149.8,6.8,0.75,4.72,175,80.2,false,true,true,37,Snack,Japan
5021,Mahshi (With Sauce),,Egyptian,Egyptian,75,171.5,7.4,14.9,7.2,8.6,17.3,112,644,274,3.6,42,50,1216,108.0,3.9,2.65,6.57,548,59.4,false,false,true,23,Dinner,Egypt
5022,Grapes (With Sauce),,Fruit,International,300,176.5,3.1,42.9,1.1,6.8,3.8,305,99,435,1.6,33,0,1020,27.1,2.4,4.37,3.84,157,93.2,true,true,true,20,Dinner,Mexico
5023,Pistachios (High Protein),,Nuts,International,120,707.3,25.8,22.4,64.8,9.5,5.8,1045,527,464,2.3,225,134,452,83.4,8.2,7.13,6.4,146,76.5,true,true,true,29,Lunch,Italy
5024,Tuna (High Protein),,Protein,International,300,662.4,69.7,3.4,33.3,7.6,2.3,767,976,371,4.8,174,234,968,91.2,2.7,6.06,0.16,456,85.3,false,false,true,69,Breakfast,USA
5025,Okra (Fresh),,Vegetable,International,90,35.4,1.7,6.7,0.3,7.9,5.6,264,933,233,6.1,138,0,1075,117.7,9.4,1.6,1.25,643,89.4,true,true,true,85,Lunch,Italy
5026,Sugar Cane Juice (Fresh),,Egyptian,Egyptian,100,251.4,9.2,23.4,7.8,9.0,18.1,214,817,313,1.2,116,91,86,63.4,0.8,6.15,5.29,372,46.3,false,false,true,43,Snack,Egypt
5027,Peas (Roasted),,Vegetable,International,300,109.8,6.3,22.6,1.0,6.5,11.6,1108,1142,158,9.5,123,0,574,134.0,0.6,2.16,1.09,200,91.1,true,true,true,27,Snack,France
5028,Garlic (Grilled),,Vegetable,International,250,77.3,5.0,17.3,0.7,4.6,3.3,884,840,384,3.5,172,0,1255,81.4,1.8,7.13,1.39,200,81.8,true,true,true,20,Lunch,Turkey
5029,Basbousa (Baked),,Egyptian,Egyptian,90,171.9,10.2,22.4,9.2,7.3,19.5,525,674,395,3.0,36,367,1010,144.3,9.7,7.65,5.59,22,50.0,false,false,true,60,Breakfast,Egypt
5030,Cabbage (Roasted),,Vegetable,International,100,37.8,2.1,6.3,0.3,11.4,7.5,207,240,307,6.7,202,0,208,9.0,4.9,2.37,2.09,135,43.5,true,true,true,36,Breakfast,Mexico
5031,Lettuce (Organic),,Vegetable,International,150,54.4,2.6,10.3,0.5,2.1,14.1,47,1154,77,9.7,13,0,924,53.7,10.5,2.06,7.9,543,29.9,true,true,true,68,Dinner,Turkey
5032,Cottage Cheese (Spicy),,Dairy,International,300,411.5,20.5,20.5,15.4,8.2,1.1,79,801,31,3.3,176,114,9,79.2,9.4,7.13,6.87,584,85.2,false,true,true,82,Breakfast,Turkey
